Date,AAPL,AGG,EFA,IAU,IEF,IWM,NVDA,QQQ,SMH,SPY,VGT,VIG,VTI,VWO
2021-03-01,119.08489227294922,98.93414306640625,66.12920379638672,32.52000045776367,99.88932800292969,208.4656982421875,13.311558723449707,310.0917663574219,118.52175903320312,371.05792236328125,346.81396484375,134.64805603027344,193.1660614013672,45.17226791381836
2021-04-01,128.16122436523438,99.67195129394531,68.08161926269531,33.70000076293945,100.887939453125,212.59169006347656,14.973407745361328,328.83233642578125,118.25411224365234,391.9703674316406,365.3197326660156,140.57730102539062,203.57101440429688,46.038665771484375
2021-05-01,121.48316955566406,99.8751220703125,70.4524154663086,36.2599983215332,101.31359100341797,213.1683349609375,16.205440521240234,324.8823547363281,121.26641845703125,394.54400634765625,360.8033752441406,143.04872131347656,204.4993438720703,46.82074737548828
2021-06-01,133.7500762939453,100.70735168457031,68.75276947021484,33.709999084472656,102.34532928466797,216.82667541503906,19.95439910888672,344.8269348144531,127.61709594726562,402.0771789550781,386.4767761230469,142.21266174316406,208.93458557128906,47.194400787353516
2021-07-01,142.44146728515625,101.8425521850586,70.23188781738281,34.560001373291016,104.384765625,209.27557373046875,19.456575393676758,355.1037292480469,128.05508422851562,413.24041748046875,400.1020202636719,147.40345764160156,213.21493530273438,44.646636962890625
2021-08-01,148.2715606689453,101.63020324707031,71.24793243408203,34.529998779296875,103.97521209716797,213.8861846923828,22.336294174194336,370.08428955078125,131.79736328125,425.53839111328125,414.14697265625,149.8675537109375,219.3097381591797,45.625
2021-09-01,138.3906707763672,100.69757080078125,68.92425537109375,33.40999984741211,102.31086730957031,207.09811401367188,20.674564361572266,348.665283203125,124.71184539794922,404.4104309082031,389.5027770996094,141.75538635253906,208.86013793945312,43.685733795166016
2021-10-01,146.50828552246094,100.67582702636719,71.11541748046875,33.93000030517578,101.85648345947266,216.55679321289062,25.515865325927734,376.50128173828125,133.1648406982422,434.1717834472656,422.33148193359375,152.2569122314453,223.53079223632812,44.66415786743164
2021-11-01,161.667724609375,100.94819641113281,67.89053344726562,33.68000030517578,102.96762084960938,207.17471313476562,32.61064147949219,384.01947021484375,148.3772735595703,430.6833190917969,435.4927673339844,150.16195678710938,220.2661895751953,43.36812973022461
2021-12-01,173.92152404785156,100.49906921386719,69.51622009277344,34.810001373291016,102.3285903930664,211.23902893066406,29.352176666259766,387.9491271972656,150.2703094482422,449.02386474609375,445.6873474121094,159.20933532714844,227.804931640625,43.60617446899414
2022-01-01,171.1888885498047,98.73078918457031,68.29537963867188,34.220001220703125,100.33458709716797,191.67849731445312,24.440021514892578,354.46734619140625,134.73907470703125,426.8361511230469,411.493896484375,151.46449279785156,214.76771545410156,44.22306823730469
2022-02-01,161.7273406982422,97.45912170410156,65.95340728759766,36.310001373291016,99.93350982666016,193.65965270996094,24.33921241760254,338.6014709472656,131.1920166015625,414.2371520996094,393.6117248535156,147.2178497314453,209.4271697998047,42.57594680786133
2022-03-01,171.24026489257812,94.71660614013672,66.29570770263672,36.83000183105469,95.88092803955078,195.51698303222656,27.234764099121094,353.9694519042969,131.99440002441406,428.4774475097656,405.8611755371094,151.01748657226562,215.58206176757812,41.0712776184082
2022-04-01,154.60755920410156,91.1086196899414,61.827945709228516,36.040000915527344,91.8061294555664,176.50869750976562,18.51532745361328,306.2227478027344,112.45379638671875,392.08465576171875,358.43597412109375,143.90533447265625,196.5068359375,38.788047790527344
2022-05-01,145.96755981445312,91.77713775634766,63.061988830566406,34.869998931884766,92.36553192138672,176.852294921875,18.640117645263672,301.36419677734375,119.66043853759766,392.9696960449219,352.4815979003906,143.80245971679688,196.01287841796875,38.96662521362305
2022-06-01,134.27850341796875,90.348388671875,56.28830337524414,34.310001373291016,91.56499481201172,161.6302490234375,15.133113861083984,273.9923400878906,99.67462158203125,359.0144958496094,318.7562255859375,134.18756103515625,179.16236877441406,37.18974304199219
2022-07-01,159.60792541503906,92.63858795166016,60.50737380981445,33.45000076293945,94.2514877319336,179.17471313476562,18.135814666748047,308.9759521484375,116.03020477294922,393.76873779296875,362.02471923828125,144.02874755859375,196.6914825439453,37.16948318481445
2022-08-01,154.41238403320312,89.81193542480469,56.80623245239258,32.459999084472656,90.59793090820312,175.58639526367188,15.071410179138184,293.1187438964844,104.97808837890625,377.7022705078125,341.56671142578125,139.05609130859375,189.35787963867188,36.99856185913086
2022-09-01,135.92062377929688,86.08026123046875,51.56753158569336,31.530000686645508,86.30607604980469,157.80770874023438,12.120831489562988,261.76666259765625,90.5697021484375,341.3829040527344,300.5822448730469,127.05208587646484,171.15257263183594,32.82464599609375
2022-10-01,150.8108673095703,84.96569061279297,54.605796813964844,30.979999542236328,85.03626251220703,176.33116149902344,13.480804443359375,272.7261962890625,92.57562255859375,370.645263671875,323.684814453125,140.39370727539062,185.82342529296875,32.32009506225586
2022-11-01,145.5884552001953,88.19400024414062,61.79633712768555,33.599998474121094,88.09015655517578,180.21694946289062,16.902694702148438,287.8465576171875,111.41658782958984,391.25,341.07476806640625,149.86854553222656,195.42913818359375,36.94246292114258
2022-12-01,127.99898529052734,87.2260513305664,60.43372344970703,34.59000015258789,86.62488555908203,167.70361328125,14.600197792053223,261.27557373046875,99.28811645507812,367.0176086425781,313.107666015625,143.4449462890625,183.103515625,35.53843307495117
2023-01-01,142.14553833007812,90.54387664794922,66.13909912109375,36.59000015258789,90.0806884765625,185.019775390625,19.518550872802734,289.7749938964844,117.3197250366211,391.8897399902344,344.3387451171875,148.46417236328125,196.72740173339844,39.13039016723633
2023-02-01,145.21920776367188,87.91484069824219,64.10546875,34.619998931884766,86.94815063476562,181.8311004638672,23.194072723388672,288.73248291015625,118.4577865600586,382.0365905761719,346.0487365722656,144.39768981933594,192.00241088867188,36.52663803100586
2023-03-01,162.69728088378906,90.24049377441406,66.11136627197266,37.369998931884766,90.19171142578125,172.3810577392578,27.75076675415039,315.65228271484375,130.22933959960938,394.6952819824219,378.8236999511719,146.32643127441406,196.4098358154297,37.4347038269043
